status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,payload_size,num_gates,execution_type,experiment_type,ibm_job_id,ibm_backend,counts,success_rate,job_duration,job_quantum_duration,job_status,job_success_rate,job_created,job_finished,job_running,job_execution_spans,job_execution_duration
completed,677,9,2029,"[[""y"", 424], [""x"", 418], [""u"", 404], [""s"", 199], [""sdg"", 199], [""t"", 182], [""tdg"", 182], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1004,ibm,dynamic_payload_gates,cyv0xv7y2gd0008866dg,ibm_kyiv,"{""100"": 535, ""011"": 580, ""111"": 417, ""000"": 511, ""110"": 403, ""001"": 553, ""101"": 524, ""010"": 573}",0.124755859375,3.0,3.0,completed,0.124755859375,2025-02-19T17:03:41.000Z,2025-02-19T17:03:54.675Z,2025-02-19T17:03:43.703Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:03:44', stop='2025-02-19 17:03:54', size=4096>)])",9.680037
completed,679,9,2031,"[[""x"", 422], [""u"", 386], [""y"", 386], [""t"", 206], [""tdg"", 206], [""s"", 202], [""sdg"", 202], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1005,ibm,dynamic_payload_gates,cyv0y48q5bwg0083p0g0,ibm_kyiv,"{""010"": 451, ""011"": 499, ""001"": 423, ""100"": 601, ""000"": 440, ""101"": 553, ""111"": 593, ""110"": 536}",0.107421875,3.0,3.0,completed,0.107421875,2025-02-19T17:04:18.089Z,2025-02-19T17:04:32.136Z,2025-02-19T17:04:21.016Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:04:21', stop='2025-02-19 17:04:31', size=4096>)])",9.754837
completed,511,11,2026,"[[""u"", 414], [""x"", 398], [""y"", 374], [""t"", 208], [""tdg"", 208], [""s"", 199], [""sdg"", 199], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1000,ibm,dynamic_payload_gates,cyv0ydh78z600082q470,ibm_kyiv,"{""0111"": 351, ""0100"": 352, ""0010"": 349, ""0011"": 379, ""0001"": 323, ""1110"": 176, ""1010"": 158, ""0101"": 285, ""0110"": 329, ""0000"": 304, ""1101"": 194, ""1000"": 206, ""1001"": 165, ""1011"": 185, ""1100"": 159, ""1111"": 181}",0.07421875,3.0,3.0,completed,0.07421875,2025-02-19T17:04:54.665Z,2025-02-19T17:05:07.844Z,2025-02-19T17:04:57.254Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:04:57', stop='2025-02-19 17:05:07', size=4096>)])",9.162699
completed,511,11,2028,"[[""x"", 430], [""y"", 406], [""u"", 352], [""t"", 221], [""tdg"", 221], [""s"", 186], [""sdg"", 186], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1001,ibm,dynamic_payload_gates,cyv0ypt4raf0008ejvk0,ibm_kyiv,"{""1111"": 332, ""1000"": 244, ""1101"": 267, ""0011"": 251, ""1110"": 302, ""1001"": 269, ""1011"": 304, ""0010"": 218, ""1010"": 277, ""0111"": 248, ""0100"": 238, ""0101"": 224, ""0001"": 201, ""1100"": 242, ""0000"": 237, ""0110"": 242}",0.057861328125,3.0,3.0,completed,0.057861328125,2025-02-19T17:05:31.368Z,2025-02-19T17:05:44.848Z,2025-02-19T17:05:34.104Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:05:34', stop='2025-02-19 17:05:44', size=4096>)])",9.436372
completed,511,11,2030,"[[""y"", 412], [""x"", 408], [""u"", 402], [""t"", 207], [""tdg"", 207], [""s"", 184], [""sdg"", 184], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1002,ibm,dynamic_payload_gates,cyv0yzb78z600082q480,ibm_kyiv,"{""0010"": 283, ""1001"": 197, ""1100"": 182, ""0100"": 313, ""0110"": 296, ""1111"": 218, ""1000"": 178, ""1010"": 193, ""1101"": 210, ""0101"": 401, ""0000"": 275, ""1011"": 196, ""0111"": 302, ""1110"": 176, ""0001"": 364, ""0011"": 312}",0.067138671875,3.0,3.0,completed,0.067138671875,2025-02-19T17:06:05.534Z,2025-02-19T17:06:19.455Z,2025-02-19T17:06:08.227Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:06:08', stop='2025-02-19 17:06:18', size=4096>)])",9.750187
completed,511,11,2032,"[[""u"", 430], [""y"", 400], [""x"", 374], [""s"", 207], [""sdg"", 207], [""t"", 194], [""tdg"", 194], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1003,ibm,dynamic_payload_gates,cyv0z8d38jq0008xxyyg,ibm_kyiv,"{""0101"": 247, ""1010"": 260, ""0110"": 303, ""0010"": 262, ""0001"": 253, ""1011"": 239, ""1100"": 245, ""1111"": 295, ""1000"": 242, ""1101"": 243, ""0011"": 229, ""1110"": 257, ""1001"": 268, ""0000"": 245, ""0111"": 270, ""0100"": 238}",0.059814453125,3.0,3.0,completed,0.059814453125,2025-02-19T17:06:41.538Z,2025-02-19T17:07:00.629Z,2025-02-19T17:06:45.064Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:06:45', stop='2025-02-19 17:06:59', size=4096>)])",14.134358
completed,513,11,2034,"[[""x"", 422], [""u"", 418], [""y"", 412], [""t"", 197], [""tdg"", 197], [""s"", 181], [""sdg"", 181], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1004,ibm,dynamic_payload_gates,cyv0zke38jq0008xxz00,ibm_kyiv,"{""1110"": 256, ""1011"": 251, ""1001"": 220, ""0000"": 262, ""0100"": 262, ""0001"": 262, ""1100"": 251, ""0111"": 298, ""1101"": 213, ""0101"": 251, ""1000"": 218, ""0110"": 244, ""0010"": 290, ""1010"": 260, ""1111"": 265, ""0011"": 293}",0.06396484375,3.0,3.0,completed,0.06396484375,2025-02-19T17:07:25.852Z,2025-02-19T17:07:39.724Z,2025-02-19T17:07:28.617Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:07:29', stop='2025-02-19 17:07:39', size=4096>)])",9.713224
completed,513,11,2036,"[[""x"", 400], [""u"", 398], [""y"", 390], [""s"", 215], [""sdg"", 215], [""t"", 196], [""tdg"", 196], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1005,ibm,dynamic_payload_gates,cyv0zwqjj6dg008g4b1g,ibm_kyiv,"{""1100"": 252, ""0011"": 267, ""1110"": 270, ""0110"": 236, ""1101"": 237, ""1000"": 276, ""1001"": 247, ""1111"": 239, ""0010"": 245, ""0000"": 257, ""1010"": 270, ""0001"": 239, ""0100"": 265, ""1011"": 245, ""0111"": 273, ""0101"": 278}",0.062744140625,3.0,3.0,completed,0.062744140625,2025-02-19T17:08:02.187Z,2025-02-19T17:08:15.775Z,2025-02-19T17:08:04.843Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:08:05', stop='2025-02-19 17:08:15', size=4096>)])",9.668395
completed,3005,5,3011,"[[""y"", 648], [""x"", 600], [""u"", 582], [""s"", 295], [""sdg"", 295], [""t"", 290], [""tdg"", 290], [""cx"", 5], [""h"", 4], [""cz"", 1], [""measure"", 1]]",1,1500,ibm,dynamic_payload_gates,cyv10t338jq0008xxz20,ibm_kyiv,"{""0"": 2115, ""1"": 1981}",0.516357421875,3.0,3.0,completed,0.516357421875,2025-02-19T17:10:00.936Z,2025-02-19T17:10:15.246Z,2025-02-19T17:10:04.412Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:10:05', stop='2025-02-19 17:10:14', size=4096>)])",9.469287
completed,3007,5,3013,"[[""u"", 670], [""y"", 592], [""x"", 578], [""s"", 296], [""sdg"", 296], [""t"", 285], [""tdg"", 285], [""cx"", 5], [""h"", 4], [""cz"", 1], [""measure"", 1]]",1,1501,ibm,dynamic_payload_gates,cyv113c78z600082q4eg,ibm_kyiv,"{""1"": 1987, ""0"": 2109}",0.514892578125,3.0,3.0,completed,0.514892578125,2025-02-19T17:10:37.917Z,2025-02-19T17:10:51.679Z,2025-02-19T17:10:40.090Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:10:40', stop='2025-02-19 17:10:50', size=4096>)])",10.170279
completed,3009,5,3015,"[[""y"", 642], [""u"", 618], [""x"", 540], [""t"", 310], [""tdg"", 310], [""s"", 292], [""sdg"", 292], [""cx"", 5], [""h"", 4], [""cz"", 1], [""measure"", 1]]",1,1502,ibm,dynamic_payload_gates,cyv11cx4raf0008ejvr0,ibm_kyiv,"{""1"": 2061, ""0"": 2035}",0.496826171875,3.0,3.0,completed,0.496826171875,2025-02-19T17:11:16.007Z,2025-02-19T17:11:30.431Z,2025-02-19T17:11:18.671Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:11:19', stop='2025-02-19 17:11:29', size=4096>)])",10.109764
completed,3011,5,3017,"[[""x"", 656], [""u"", 610], [""y"", 576], [""s"", 301], [""sdg"", 301], [""t"", 281], [""tdg"", 281], [""cx"", 5], [""h"", 4], [""cz"", 1], [""measure"", 1]]",1,1503,ibm,dynamic_payload_gates,cyv11p6q5bwg0083p0mg,ibm_kyiv,"{""1"": 1922, ""0"": 2174}",0.53076171875,3.0,3.0,completed,0.53076171875,2025-02-19T17:11:52.503Z,2025-02-19T17:12:07.728Z,2025-02-19T17:11:55.546Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:11:56', stop='2025-02-19 17:12:06', size=4096>)])",10.692616
completed,3013,5,3019,"[[""x"", 610], [""y"", 606], [""u"", 552], [""s"", 314], [""sdg"", 314], [""t"", 306], [""tdg"", 306], [""cx"", 5], [""h"", 4], [""cz"", 1], [""measure"", 1]]",1,1504,ibm,dynamic_payload_gates,cyv11zq4raf0008ejvsg,ibm_kyiv,"{""1"": 2085, ""0"": 2011}",0.490966796875,3.0,3.0,completed,0.490966796875,2025-02-19T17:12:30.436Z,2025-02-19T17:12:44.727Z,2025-02-19T17:12:33.075Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:12:33', stop='2025-02-19 17:12:44', size=4096>)])",10.139872
completed,3015,5,3021,"[[""u"", 618], [""y"", 616], [""x"", 566], [""t"", 320], [""tdg"", 320], [""s"", 285], [""sdg"", 285], [""cx"", 5], [""h"", 4], [""cz"", 1], [""measure"", 1]]",1,1505,ibm,dynamic_payload_gates,cyv128hy2gd0008866mg,ibm_kyiv,"{""0"": 2123, ""1"": 1973}",0.518310546875,3.0,3.0,completed,0.518310546875,2025-02-19T17:13:07.106Z,2025-02-19T17:13:20.752Z,2025-02-19T17:13:09.715Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:13:10', stop='2025-02-19 17:13:20', size=4096>)])",9.680758
completed,1507,7,3016,"[[""y"", 650], [""u"", 608], [""x"", 590], [""t"", 303], [""tdg"", 303], [""s"", 273], [""sdg"", 273], [""cx"", 7], [""h"", 6], [""measure"", 2], [""cz"", 1]]",2,1500,ibm,dynamic_payload_gates,cyv12hjq5bwg0083p0ng,ibm_kyiv,"{""00"": 1011, ""01"": 866, ""11"": 1002, ""10"": 1217}",0.246826171875,3.0,3.0,completed,0.246826171875,2025-02-19T17:13:42.977Z,2025-02-19T17:13:56.718Z,2025-02-19T17:13:45.763Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:13:46', stop='2025-02-19 17:13:55', size=4096>)])",9.295116
completed,1507,7,3018,"[[""y"", 630], [""x"", 596], [""u"", 548], [""t"", 313], [""tdg"", 313], [""s"", 301], [""sdg"", 301], [""cx"", 7], [""h"", 6], [""measure"", 2], [""cz"", 1]]",2,1501,ibm,dynamic_payload_gates,cyv12tk78z600082q4j0,ibm_kyiv,"{""00"": 1021, ""01"": 965, ""11"": 1093, ""10"": 1017}",0.249267578125,3.0,3.0,completed,0.249267578125,2025-02-19T17:14:18.492Z,2025-02-19T17:14:32.801Z,2025-02-19T17:14:21.549Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:14:22', stop='2025-02-19 17:14:32', size=4096>)])",9.900708
completed,1509,7,3020,"[[""x"", 616], [""u"", 616], [""y"", 534], [""s"", 318], [""sdg"", 318], [""t"", 301], [""tdg"", 301], [""cx"", 7], [""h"", 6], [""measure"", 2], [""cz"", 1]]",2,1502,ibm,dynamic_payload_gates,cyv133cjj6dg008g4b60,ibm_kyiv,"{""11"": 881, ""10"": 859, ""00"": 1604, ""01"": 752}",0.3916015625,3.0,3.0,completed,0.3916015625,2025-02-19T17:14:53.758Z,2025-02-19T17:15:07.839Z,2025-02-19T17:14:56.448Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:14:57', stop='2025-02-19 17:15:07', size=4096>)])",9.752693
completed,1509,7,3022,"[[""y"", 638], [""x"", 622], [""u"", 574], [""t"", 302], [""tdg"", 302], [""s"", 284], [""sdg"", 284], [""cx"", 7], [""h"", 6], [""measure"", 2], [""cz"", 1]]",2,1503,ibm,dynamic_payload_gates,cyv13c54raf0008ejvvg,ibm_kyiv,"{""01"": 994, ""00"": 1038, ""10"": 1024, ""11"": 1040}",0.25341796875,3.0,3.0,completed,0.25341796875,2025-02-19T17:15:28.452Z,2025-02-19T17:15:43.062Z,2025-02-19T17:15:31.075Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:15:31', stop='2025-02-19 17:15:42', size=4096>)])",10.468537
completed,1511,7,3024,"[[""u"", 632], [""x"", 614], [""y"", 586], [""t"", 302], [""tdg"", 302], [""s"", 286], [""sdg"", 286], [""cx"", 7], [""h"", 6], [""measure"", 2], [""cz"", 1]]",2,1504,ibm,dynamic_payload_gates,cyv13mp4raf0008ejvwg,ibm_kyiv,"{""01"": 1068, ""10"": 1131, ""11"": 925, ""00"": 972}",0.2373046875,3.0,3.0,completed,0.2373046875,2025-02-19T17:16:03.233Z,2025-02-19T17:16:18.153Z,2025-02-19T17:16:06.330Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:16:07', stop='2025-02-19 17:16:17', size=4096>)])",10.296247
completed,1511,7,3026,"[[""y"", 624], [""u"", 592], [""x"", 580], [""s"", 310], [""sdg"", 310], [""t"", 297], [""tdg"", 297], [""cx"", 7], [""h"", 6], [""measure"", 2], [""cz"", 1]]",2,1505,ibm,dynamic_payload_gates,cyv13xz4raf0008ejvx0,ibm_kyiv,"{""11"": 1034, ""00"": 896, ""10"": 1315, ""01"": 851}",0.21875,3.0,3.0,completed,0.21875,2025-02-19T17:16:39.816Z,2025-02-19T17:16:53.776Z,2025-02-19T17:16:42.601Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:16:43', stop='2025-02-19 17:16:52', size=4096>)])",9.589432
completed,1009,9,3021,"[[""y"", 610], [""u"", 610], [""x"", 550], [""s"", 316], [""sdg"", 316], [""t"", 299], [""tdg"", 299], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1500,ibm,dynamic_payload_gates,cyv147838jq0008xxz5g,ibm_kyiv,"{""000"": 483, ""111"": 509, ""001"": 571, ""011"": 551, ""101"": 511, ""110"": 470, ""100"": 505, ""010"": 496}",0.117919921875,3.0,3.0,completed,0.117919921875,2025-02-19T17:17:17.777Z,2025-02-19T17:17:32.411Z,2025-02-19T17:17:20.587Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:17:21', stop='2025-02-19 17:17:31', size=4096>)])",10.385778
completed,1009,9,3023,"[[""x"", 610], [""y"", 590], [""u"", 566], [""s"", 330], [""sdg"", 330], [""t"", 288], [""tdg"", 288], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1501,ibm,dynamic_payload_gates,cyv14gj38jq0008xxz60,ibm_kyiv,"{""001"": 673, ""010"": 536, ""000"": 553, ""111"": 433, ""011"": 590, ""101"": 426, ""100"": 438, ""110"": 447}",0.135009765625,3.0,3.0,completed,0.135009765625,2025-02-19T17:17:54.668Z,2025-02-19T17:18:09.631Z,2025-02-19T17:17:57.551Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:17:58', stop='2025-02-19 17:18:08', size=4096>)])",10.731034
completed,1009,9,3025,"[[""u"", 602], [""y"", 588], [""x"", 584], [""t"", 310], [""tdg"", 310], [""s"", 305], [""sdg"", 305], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1502,ibm,dynamic_payload_gates,cyv14sk38jq0008xxz7g,ibm_kyiv,"{""110"": 376, ""100"": 385, ""101"": 413, ""000"": 480, ""001"": 635, ""010"": 557, ""011"": 775, ""111"": 475}",0.1171875,3.0,3.0,completed,0.1171875,2025-02-19T17:18:30.789Z,2025-02-19T17:18:46.996Z,2025-02-19T17:18:33.635Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:18:34', stop='2025-02-19 17:18:46', size=4096>)])",11.617444
completed,1011,9,3027,"[[""y"", 612], [""x"", 572], [""u"", 548], [""t"", 321], [""tdg"", 321], [""s"", 316], [""sdg"", 316], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1503,ibm,dynamic_payload_gates,cyv153cjj6dg008g4b90,ibm_kyiv,"{""111"": 490, ""100"": 482, ""010"": 532, ""011"": 509, ""001"": 514, ""000"": 481, ""101"": 506, ""110"": 582}",0.117431640625,3.0,3.0,completed,0.117431640625,2025-02-19T17:19:10.103Z,2025-02-19T17:19:23.982Z,2025-02-19T17:19:13.060Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:19:13', stop='2025-02-19 17:19:23', size=4096>)])",9.54029
completed,1011,9,3029,"[[""x"", 624], [""u"", 608], [""y"", 568], [""t"", 319], [""tdg"", 319], [""s"", 285], [""sdg"", 285], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1504,ibm,dynamic_payload_gates,cyv15cdjj6dg008g4bb0,ibm_kyiv,"{""110"": 607, ""101"": 624, ""011"": 441, ""000"": 379, ""001"": 405, ""100"": 615, ""111"": 602, ""010"": 423}",0.092529296875,3.0,3.0,completed,0.092529296875,2025-02-19T17:19:45.903Z,2025-02-19T17:19:59.875Z,2025-02-19T17:19:48.599Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:19:49', stop='2025-02-19 17:19:59', size=4096>)])",9.850125
completed,1011,9,3031,"[[""x"", 620], [""y"", 606], [""u"", 574], [""s"", 313], [""sdg"", 313], [""t"", 292], [""tdg"", 292], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1505,ibm,dynamic_payload_gates,cyv15ne78z600082q4n0,ibm_kyiv,"{""100"": 480, ""110"": 511, ""101"": 579, ""010"": 526, ""000"": 489, ""111"": 537, ""011"": 508, ""001"": 466}",0.119384765625,3.0,3.0,completed,0.119384765625,2025-02-19T17:20:21.832Z,2025-02-19T17:20:36.130Z,2025-02-19T17:20:25.057Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:20:25', stop='2025-02-19 17:20:35', size=4096>)])",9.517379
completed,761,11,3026,"[[""x"", 606], [""u"", 604], [""y"", 584], [""t"", 331], [""tdg"", 331], [""s"", 272], [""sdg"", 272], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1500,ibm,dynamic_payload_gates,cyv15yqy2gd0008866s0,ibm_kyiv,"{""1000"": 261, ""0000"": 249, ""0111"": 255, ""0100"": 245, ""1011"": 273, ""0110"": 239, ""0011"": 247, ""0001"": 249, ""0010"": 255, ""1101"": 275, ""1001"": 248, ""1010"": 249, ""1111"": 282, ""1110"": 271, ""0101"": 252, ""1100"": 246}",0.060791015625,3.0,3.0,completed,0.060791015625,2025-02-19T17:20:58.730Z,2025-02-19T17:21:12.850Z,2025-02-19T17:21:01.327Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:21:02', stop='2025-02-19 17:21:12', size=4096>)])",9.92169
completed,761,11,3028,"[[""x"", 630], [""u"", 628], [""y"", 568], [""t"", 296], [""tdg"", 296], [""s"", 292], [""sdg"", 292], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1501,ibm,dynamic_payload_gates,cyv167gq5bwg0083p0wg,ibm_kyiv,"{""1110"": 277, ""0101"": 262, ""0011"": 233, ""1001"": 261, ""1111"": 263, ""1000"": 260, ""1011"": 245, ""0111"": 242, ""0100"": 266, ""1101"": 274, ""1010"": 240, ""0000"": 222, ""0001"": 273, ""0110"": 286, ""1100"": 246, ""0010"": 246}",0.05419921875,3.0,3.0,completed,0.05419921875,2025-02-19T17:21:35.265Z,2025-02-19T17:22:20.901Z,2025-02-19T17:21:38.176Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:21:38', stop='2025-02-19 17:22:20', size=4096>)])",41.379135
completed,761,11,3030,"[[""u"", 588], [""x"", 582], [""y"", 578], [""s"", 330], [""sdg"", 330], [""t"", 298], [""tdg"", 298], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1502,ibm,dynamic_payload_gates,cyv16s3q5bwg0083p0y0,ibm_kyiv,"{""1000"": 340, ""1111"": 165, ""1010"": 324, ""0000"": 312, ""1110"": 175, ""1001"": 344, ""1011"": 355, ""0100"": 193, ""0001"": 353, ""1101"": 165, ""0010"": 322, ""0011"": 353, ""1100"": 186, ""0111"": 182, ""0110"": 160, ""0101"": 167}",0.076171875,3.0,3.0,completed,0.076171875,2025-02-19T17:22:45.069Z,2025-02-19T17:22:59.316Z,2025-02-19T17:22:47.872Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:22:48', stop='2025-02-19 17:22:58', size=4096>)])",9.870534
completed,761,11,3032,"[[""y"", 656], [""x"", 614], [""u"", 590], [""t"", 289], [""tdg"", 289], [""s"", 284], [""sdg"", 284], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1503,ibm,dynamic_payload_gates,cyv172w78z600082q4s0,ibm_kyiv,"{""1100"": 230, ""1000"": 261, ""0000"": 263, ""0101"": 276, ""1011"": 239, ""1101"": 248, ""1010"": 269, ""0001"": 238, ""0110"": 252, ""0011"": 254, ""0100"": 278, ""0111"": 262, ""1001"": 243, ""1111"": 279, ""1110"": 242, ""0010"": 262}",0.064208984375,3.0,3.0,completed,0.064208984375,2025-02-19T17:23:23.416Z,2025-02-19T17:25:12.796Z,2025-02-19T17:23:25.670Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:23:26', stop='2025-02-19 17:25:12', size=4096>)])",105.586746
completed,763,11,3034,"[[""x"", 606], [""y"", 590], [""u"", 568], [""t"", 316], [""tdg"", 316], [""s"", 306], [""sdg"", 306], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1504,ibm,dynamic_payload_gates,cyv1838jj6dg008g4bhg,ibm_kyiv,"{""0110"": 312, ""0010"": 284, ""1001"": 208, ""0000"": 332, ""0101"": 345, ""1100"": 202, ""0001"": 321, ""1011"": 231, ""1000"": 174, ""0111"": 309, ""1101"": 212, ""0011"": 301, ""1010"": 199, ""1111"": 192, ""0100"": 306, ""1110"": 168}",0.0810546875,10.0,10.0,completed,0.0810546875,2025-02-19T17:25:33.170Z,2025-02-19T17:26:09.609Z,2025-02-19T17:25:36.067Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:25:37', stop='2025-02-19 17:26:08', size=4096>)])",31.894198
completed,763,11,3036,"[[""u"", 628], [""y"", 622], [""x"", 562], [""s"", 304], [""sdg"", 304], [""t"", 295], [""tdg"", 295], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1505,ibm,dynamic_payload_gates,cyv18j2y2gd000886700,ibm_kyiv,"{""0111"": 264, ""1110"": 242, ""0100"": 257, ""1100"": 208, ""0000"": 264, ""1111"": 244, ""1010"": 258, ""0010"": 271, ""0110"": 248, ""1000"": 247, ""1001"": 298, ""1011"": 273, ""1101"": 232, ""0011"": 306, ""0101"": 252, ""0001"": 232}",0.064453125,3.0,3.0,completed,0.064453125,2025-02-19T17:26:32.964Z,2025-02-19T17:26:47.192Z,2025-02-19T17:26:35.477Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:26:36', stop='2025-02-19 17:26:46', size=4096>)])",10.044621
